Casa Mineira,351540,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Conselheiro Saraiva,185,30431031,2,201,4,1,2,166,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,670000,350,166,Mensalmente,,,,,,893583307,,2022-03-09 13:40
Casa Mineira,384761,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Avenida da Sinfonia,3,31560420,,,4,0,2,90,,Não,2,"Cobertura com 2 suítes:1 piso:  3 quartos com armários sendo uma suíte, 1 banho social, com armário e box de vidro, 1 sala, cozinha com armários, área de serviço. Cobertura: 1 suíte com armários, piso em porcelanato ,banheiro com armário e box de vidro  uma ante sala, área parcialmente coberta com telhado colonial, fechamento do muro com vidros e churrasqueira, 1 vaga de garagem coberta e livre. Hall de entrada decorado.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,420000,,,Mensalmente,,,,,,893583333,,2022-03-09 13:42
Casa Mineira,337640,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Professor Baeta Viana,56,31710220,3,302,4,2,3,175,,Não,2,Casa com espaço gourmet e churrasqueira.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,650000,,,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',
Casa Mineira,277850,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Doutor Plínio de Morais,614,31170170,6,600,4,2,4,157,,Não,5,"apartamento reformado partes frias, todo o piso da sala e da da copa foi trocado de tabua corrida para granito.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1380000,,395,Mensalmente,,,,,,893583365,,2022-03-09 13:45
Casa Mineira,374616,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Rua Sapucaia,190,35460000,,,5,3,5,280,,Não,4,"Cobertura duplex com pé direito duplo, e vista panorâmica!!! 1° Piso: Sala para dois ambientes, ampla cozinha( toda reformada e ampliada) e despensa, 4 quartos sendo 1 suíte com closet e hidromassagem. ( 1 quarto adaptdado para o closet e home office). Banho social e varanda. 2º Piso: sala para 2 ambientes,  varanda, suíte, espaço gourmet e terraço com ducha. .Ar Condicionado Central . Elevador Panorâmico",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2700000,1200,32,Mensalmente,,,,,,1,Mapa não encontrado,
Casa Mineira,399466,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Rua Tomaz Gonzaga,565,34018046,,CASA,5,5,8,505,,Não,3,lavanderia independente e cozinha de apoio em baixo transformou em 3 quartos fácil reverter,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,4990000,,,Mensalmente,,,,,,1,Pagina de proprietario não carregou,
Casa Mineira,251964,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Antônio Aleixo,744,30180150,9,901/902/606,1,1,2,47,,Não,1,Área Serviço Banho Empregada Quarto Empregada * Frente * Área de Servico * Banho Empregada * Quarto Empregada. Garagem: 2 vagas cobertas em linha.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,450000,820,155,Mensalmente,,,,,,893583400,,2022-03-09 13:49
Casa Mineira,389618,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Professora Bartira Mourão,162,30492025,4,401,4,2,4,140,,Não,3,Barracão no fundo do lote com 2 quartos e um banheiro,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1050000,,,Mensalmente,,,,,,893583402,,2022-03-09 13:50
Casa Mineira,315230,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Leopoldo Campos Nunes,756,30840700,4,404 Bloco B,2,0,1,43,,Não,1,Apartamento com  uma ante sala e uma sala.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,186000,200,30,Mensalmente,,,,,,893583422,,2022-03-09 13:52
Casa Mineira,256561,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Afonso Pena Júnior,415,31170110,1,200,4,2,3,274,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1650000,,424,Mensalmente,,,,,,893583442,,2022-03-09 13:53
Casa Mineira,109816,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Macao,73,30380630,3,304,3,0,1,95,,Não,1,"* Frente * Fundos * Varanda / Sacada * Claro / Arejado * Área de Servico * Box Despejo * Banho Empregada * Quarto Empregada * Teto Rebaixado * Iluminação Planejada * Reformado. Lote: Zoneamento ZAP, CA 1.5, CTUH 40, área 360M , frente 12M X 30M de fundos, geometria retangular, aclive, murado, sugestão de construção: Só casa. Casa: Área construída 293,50M , área descoberta 102,70M . 1 andar: Garagem, quarto de despejo, jardim. 2 andar: Escada em alvenaria, 2 salas, 4 quartos, 2 banhos sendo 1 social e 1 suíte ambos com box blindex, cozinha ampla, depensa, espaço gourmet, dce, lavanderia. Garagem: 4 vagas cobertas e separadas.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,450000,,,Mensalmente,,,,,,893583458,,2022-03-09 13:55
Casa Mineira,271878,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Gasparino Carvalho Silva,277,31330480,,201,3,1,3,190,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,700000,400,122,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',
Casa Mineira,411879,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Itanhandu,230,30710500,2,207 / B,2,0,1,56,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,240000,200,,Mensalmente,,,,,,893583477,,2022-03-09 13:58
Casa Mineira,411490,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Ondina Pedrosa Nahas,39,30882770,2,201,3,1,2,85,,Não,2,O lote e atrabessado mesmo é 30 de frente O lote é atravessado,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,360000,,,Mensalmente,,,,,,893583487,,2022-03-09 13:59
Casa Mineira,316011,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Alcobaça,132,31255210,,1104 - Bl 1,3,1,3,144,,Não,3,". LOTE NO CONDOMÍNIO MIGUELÃO: ÁREA 5000M , FRENTE 50M X FUNDOS 100M, GEOMETRIA RETANGULAR, PLANO, MURADO, SUGESTÃO DE CONSTRUÇÃO SÓ CASA. CASA: ÁREA CONSTRUÍDA 600M , ÁEA DESCOBERTA 4700M , 2 ANDARES, P. ELETRÔNICO, JARDINS, PISCINA, SAUNA, QUADRA, CHURRASQUEIRA, CANIL / CASSA POSSUI CASEIRO, ESPAÇO GOURMET E CAMPO DE FUTEBOL. 1  ANDAR: 3 SALAS, VARANDA AMPLA, LAREIRA, 4 QUARTOS, 1 BANHO SENDO 1 SOCIAL C/ BOX BLINDX, 1 SUÍTE C/ BOX BLINDEX, COZINHA, DESPENSA, DCE / LAVANDERIA E ÁREA DE SERVIÇO. 2  ANDAR, ESCADA EM MADEIRA, 1 SALA P/ 4 AMBIENTES, 2 QUARTOS, 1 BANHO SOCIAL C/ BOX BLINDE, HIDRO NO SOCIAL / SUB SOLO TEM 1 SALA, COZINHA, 1 BANHO E 1 ADEGA. GARAGEM: 6 VAGAS SENDO 3 COBERTAS, 3 DESCOBERTAS E SEPARADAS.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,692000,,193,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',
Casa Mineira,331983,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Silva Jardim,239,30150010,1,101,5,2,3,270,,Não,2,"Casa de esquina com vagas independentes, sendo que uma delas funciona um bar.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1100000,230,207,Mensalmente,,,,,,893583500,,2022-03-09 14:02
Casa Mineira,274249,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Oligisto,410,31010430,,,4,1,3,500,,Não,5,Apenas 1 lançe de escada ( 6 degraus ) Vista panorâmica. 1 quadra da padaria.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2500000,,169,Mensalmente,,,,,,893583500,,2022-03-09 14:04
Casa Mineira,408599,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Américo Luz,620,30441094,2,201,4,1,2,130,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,600000,600,,Mensalmente,,,,,,893583520,,2022-03-09 14:06
Casa Mineira,394544,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Curitiba,1544,30170127,20,2003,3,1,2,90,,Não,2,"No segundo pavimento há uma sala que pode ser utilizada como quarto, dessa forma a cobertura teria três quartos.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,990000,690,400,Mensalmente,,,,,,893583534,,2022-03-09 14:08
Casa Mineira,396340,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Radialista Ubaldo Ferreira,17,31330294,6,604 Bloco 01,3,1,2,65,,Não,1,"Lote próximo ao comercio, murado  ótima localização",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,350000,,,Mensalmente,,,,,,E,,
Casa Mineira,377090,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Herculano de Freitas,40,30441039,8,801,2,1,3,116,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1200000,800,,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',
Casa Mineira,377081,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Senador Firmino,355,31310570,4,apto 402,3,1,2,168,,Não,3,"Sobrado em cima, edícula nos fundos com entrada independente.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1140000,,,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',
Casa Mineira,250209,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Bernardino de Lima,535,30441008,2,202,3,1,2,101,,Não,1,Ventilador de Teto,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,450000,400,114,Mensalmente,,,,,,893583572,,2022-03-09 14:14
Casa Mineira,269824,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Engenheiro Albert Scharle,30,30380370,20,2002,4,2,3,183,,Não,4,"vagas pararelas // área gourmet, com churrasqueira, fogão cook top, pia /////////",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,3000000,,,Mensalmente,,,,,,893583586,,2022-03-09 14:16
Casa Mineira,332288,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Professor Otto Cirne,81,30380610,3,303  Torre 2,3,1,3,80,,Não,2,,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,700000,700,,Mensalmente,,,,,,893583599,,2022-03-09 14:17
Casa Mineira,401096,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Francisco Feio,70,30441161,12,1202,3,1,2,100,,Não,2,"Excelente casa com 2 moradias( fácil de se tornarem independentes), sendo que a principal possui 4 quartos, 2 salas, escritório,  2 banheiros, cozinha, lavanderia, churrasqueira, ducha, espaço livre, 3 vagas de garagem. Rua plana , tranquila e segura com fácil acesso aos principais corredores de tráfego. Casa possui Habite-se!",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,700000,1200,,Mensalmente,,,,,,893583609,,2022-03-09 14:20
Casa Mineira,422213,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Maria Conceição Hilário,392,32265300,2,202,3,1,2,80,,Não,1,Apto original de 4 quartos ....transformado em 3 quartos e com home office e fácil para voltar a ser 4 quartos,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,335000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,
Casa Mineira,274256,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Junquilhos,1033,30421300,3,Apto 302,3,0,2,68,,Não,1,* Frente * Varanda / Sacada * Claro / Arejado * Ar Condicionado * Área de Servico * Cozinha Americana. Prédio: Possui lavanderia c/ direito a lavar 8kg de roupa por semana. Garagem: 1 vaga coberta e livre. Manobrista a noite.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,375000,265,100,Mensalmente,,,,,,893583639,,2022-03-09 14:23
Casa Mineira,249241,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Jamil Farah,40,30570320,2,202,3,0,1,75,,Não,1,Escada externa para acesso ao 2° andar entrada independente.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,310000,250,,Mensalmente,,,,,,893583655,,2022-03-09 14:25
Casa Mineira,264372,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Alvarenga Peixoto,414,30180120,1,101,4,1,3,166,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1290000,1800,530,Mensalmente,,,,,,893583667,,2022-03-09 14:27
Casa Mineira,343568,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Ligúria,25,31340360,,LOTE - Esquina com Rua Sardenha,0,0,1,1100,,Não,0,,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,730000,,527,Mensalmente,,,,,,E,,
Casa Mineira,374099,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Alameda do Cedro,79,35460000,,Casa,3,0,2,180,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1000000,850,22,Mensalmente,,,,,,1,Mapa não encontrado,
Casa Mineira,348127,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Tavares Bastos,331,30380232,2,201,3,0,1,80,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,405000,400,170,Mensalmente,,,,,,893583699,,2022-03-09 14:33
Casa Mineira,347404,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Aloísio de Azevedo,100,31520500,3,302 - Bl 6B,2,0,1,56,,Não,1,"Apartamento de 3 quartos amplos, sala para 2 ambiente, 2 banhos (social e empregada), cozinha e area de serviço.  Vaga de garagem (estacionamento)",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,180000,0,30,Mensalmente,,,,,,893583703,,2022-03-09 14:35
Casa Mineira,345838,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Desembargador Paulo Mota,1029,31320000,1,101,4,1,2,115,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,500000,,,Mensalmente,,,,,,893583724,,2022-03-09 14:37
Casa Mineira,314240,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Paulo Piedade Campos,705,30494225,2,204 Bloco B,3,0,1,70,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,245000,420,288,Mensalmente,,,,,,893583732,,2022-03-09 14:39
Casa Mineira,276840,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Professor Tavares Paes,500,30421473,5,502 Bloco 03,2,0,2,88,,Não,2,Não é permitido colocar placa,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,330000,415,82,Mensalmente,,,,,,1,Pagina de proprietario não carregou,
Casa Mineira,9475,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Nelson Lemos de Carvalho,70,31160590,3,301,4,2,3,170,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,850000,,241,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',
Casa Mineira,264107,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Monte Sião,423,30240050,1,104,2,1,2,65,,Não,1,"Nivel inferior com uma sala, salão de jogos e escritório",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,390000,,,Mensalmente,,,,,,893583760,,2022-03-09 14:44
Casa Mineira,276471,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Professor Domício Murta,45,31330670,10,1004 Bloco 1,2,0,1,49,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,265000,,75,Mensalmente,,,,,,893583767,,2022-03-09 14:45
Casa Mineira,277584,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Doutor Cristiano Guimarães,195,31744144,3,304,3,0,1,68,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,235000,250,,Mensalmente,,,,,,E,,
Casa Mineira,326147,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Avenida São Francisco,188,35460000,,,4,1,3,220,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,730000,360,35,Mensalmente,,,,,,1,Mapa não encontrado,
Casa Mineira,347614,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Queluzita,901,31910332,2,201,4,1,3,216,,Não,4,"1 quarto foi revertido em closet,",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1100000,450,,Mensalmente,,,,,,893583797,,2022-03-09 14:50
Casa Mineira,418473,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Nascimento,308,30620390,8,803 BL D,2,0,1,55,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,205000,270,72,Mensalmente,,,,,,1,Pagina de proprietario não carregou,
Casa Mineira,276484,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Arapé,360,31170550,3,Apto.302,2,1,2,142,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,454000,320,112,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',
Casa Mineira,277533,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Jacuí,127,31110050,2,106,2,1,2,120,,Não,2,1 quarto revertido em sala.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,525000,300,150,Mensalmente,,,,,,893583823,,2022-03-09 14:54
Casa Mineira,332281,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Praça Bico de Lacre,50,31744170,1,103,3,1,1,160,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,449000,224,109,Mensalmente,,,,,,893583827,,2022-03-09 14:56
Casa Mineira,268819,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Princesa Isabel,123,31160110,,,3,1,2,305,,Não,3,"Linda Cobertura Duplex , excelente acabamento, toda montada!",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,650000,,147,Mensalmente,,,,,,893583838,,2022-03-09 14:58
Casa Mineira,271750,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Casablanca,940,31365160,4,apto 403,3,0,2,120,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,450000,250,142,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',
Casa Mineira,314236,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Paulo Piedade Campos,701,30494225,2,216 BL A3,2,0,1,60,,Não,1,". Lote: zoneamento ZA, CA 1.0, CTUH 40, área 477M , frente 17M X fundos 28,7M, geometria retangular.
 Casa: Linear, Área construída 200M , edícula na parte dos fundos c/ 2 quartos e lavanderia, área externa aos fundos livre.
 1  Andar: 2 salas sendo 1 p/ 2 ambientes, 3 quartos, 2 banhos sendo 1 social e 1 suíte ambos c/ box blindex, cozinha, dce, lavanderia, área de serviço.
 Garagem: 15 vagas sendo 1 coberta, 14 descobertas, 10 separadas e 5 em linha.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,210000,350,,Mensalmente,,,,,,893583868,,2022-03-09 15:04
Casa Mineira,419520,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Safira,617,30411127,3,302,3,2,3,80,,Não,2,"CA básico de transição 1,4_1,4 a 1,0 para uso não residencial e para  a parte não residencial de uso misto.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,799000,400,,Mensalmente,,,,,,893583885,,2022-03-09 15:07
