Casa Mineira,347414,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Marechal Bitencourt,338,30441114,1,06 B,3,0,1,50,,Não,1,,INQUILINO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,350000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,375973,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Desembargador Tinoco,347,30720480,2,203,2,0,1,54,,Não,1,2 Casas sendo que cada uma tem quatro quartos,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,260000,,,Mensalmente,,,,,,893583851,,,,
Casa Mineira,273419,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Rio de Janeiro,1848,30160048,14,Apto 1401,4,2,4,289,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2980000,1700,,Mensalmente,,,,,,893583863,,,,
Casa Mineira,339798,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Osmário Soares,508,30850380,,Lote,0,0,0,390,,Não,0,"Imóvel nunca foi reformado, e pode ser feito uma  cobertura.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,450000,,327,Mensalmente,,,,,,E,,,,
Casa Mineira,413061,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Alameda dos Cardeais,409,32146030,,Casa 4,3,2,2,110,,Não,2,1 vaga desscoberta,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,480000,30,114,Mensalmente,,,,,,E,,,,
Casa Mineira,324722,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Perimetral,330,30410650,3,Apto 304,3,0,1,61,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,298000,240,34,Mensalmente,,,,,,E,,,,
Casa Mineira,420572,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Portugal,5200,31741132,3,404 - Bl 6,2,0,1,48,,Não,1,"Casa excelente estrutura, Com Grande espaço no terraço entrada individual, fazer como  escritório.
 
 1° Nível, 3 Quartos 2 Salas 2 Banhos, Cozinha , Despensa
 2° Nível. 2 Banhos, Terraço separado com divisórias, com entrada individual..",DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,235000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,273614,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Cachoeira de Minas,114,30441190,5,502,4,1,2,130,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,670000,,298,Mensalmente,,,,,,893583930,,,,
Casa Mineira,274236,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Professor José Carvalho Lopes,101,31730670,1,6,4,4,6,410,,Não,2,Aquecimento a gás no chuveiro. Não tem habite-se.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1000000,,250,Mensalmente,,,,,,893583940,,,,
Casa Mineira,389593,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Jataí,350,31140190,4,402,2,0,1,70,,Não,1,"1 sala para 2 ambientes,  cozinha grande, área de serviço grande, dce / Grande,",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,338000,,106,Mensalmente,,,,,,893583956,,,,
Casa Mineira,397311,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Ismael Pereira dos Santos,446,30642010,1,102,3,1,3,135,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,680000,300,190,Mensalmente,,,,,,E,,,,
Casa Mineira,12790,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,RUA MARIA JOSE GOMES,161,31150510,,,4,3,7,435,,Não,3,"Casa precisando de reforma, telhado trocado",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1100000,,,Mensalmente,,,,,,893583969,,,,
Casa Mineira,272753,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Lima Duarte,291,30710454,5,504,2,1,2,70,,Não,2,"Apartamento transformado em 3 quartos, o 4 quarto de fácil reversão (foi transformado em escritório).",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,430000,380,154,Mensalmente,,,,,,893583980,,,,
Casa Mineira,100541,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,AVENIDA PRUDENTE DE MORAIS,520,30380002,1,1719,1,1,1,21,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,330000,,,Mensalmente,,,,,,893583993,,,,
Casa Mineira,417959,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua São Joaquim,493,31035470,2,202,3,1,2,77,,Não,2,"* Frente * Closet * Varanda / Sacada * Claro / Arejado * Hidromassagem * Ar Condicionado * Despensa * Área de Servico * Acabamento Luxo * Teto Rebaixado * Iluminação Planejada * Reformado. Lote: Zoneamento ZAP, área 360M , frente 12M X 30M de fundos, geometria retangular, plano, murado. Casa: Área construída 189M , área descoberta 171M / Estilo colonial. 1 andar: 2 salas separadas, varanda, 4 quartos, 3 banhos sendo 1 social e 2 suítes ambos com box blindex, hidro, closet, cozinha ampla, dce, área de serviço. Garagem: 4 vagas sendo 2 cobertas e 2 descobertas sendo 2 livres e 2 em linha.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,500000,450,177,Mensalmente,,,,,,893584008,,,,
Casa Mineira,351663,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Rua dos Motoristas,69,34018273,,Ville Des Lacs,4,2,4,387,,Não,6,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1190000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,276141,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua São Paulo,2189,30170135,6,602,4,1,2,215,,Não,2,"A casa possui uma edícula com entrada independente com 5 cômodos (2 salas, 1 quarto, 1 banho e 1 cozinha) piso todo em ardósia",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2000000,1702,545,Mensalmente,,,,,,893584024,,,,
Casa Mineira,276143,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua São Paulo,2198,30170135,10,1001,4,2,3,470,,Não,4,"Apto recentemente reformado, não existe lance de escada para o apartamento. Estrutura hidráulica preparada para fazer um banho de serviço se necessário. São 13 vagas para 22 apartamentos, nunca houve vaga presa.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,3500000,3258,979,Mensalmente,,,,,,E,,,,
Casa Mineira,273101,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Verdum,130,30431183,4,402,4,2,3,156,,Não,3,DECK EM PORCELANATO AMADEIRADO,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,950000,380,300,Mensalmente,,,,,,E,,,,
Casa Mineira,275373,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Alvarenga Peixoto,414,30180120,8,800,4,1,2,166,,Não,2,Gás com medidor individual.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1400000,1700,,Mensalmente,,,,,,893584050,,,,
Casa Mineira,258069,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Helena Abdalla,25,30380550,1,101,3,1,2,80,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,680000,800,320,Mensalmente,,,,,,E,,,,
Casa Mineira,258071,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Helena Abdalla,25,30380550,1,102,3,1,2,80,,Não,2,Condomínio com 2 blocos (A e B). Porteiro 24 horas. Lugar super agradável: bem localizado e lazer completo.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,680000,800,320,Mensalmente,,,,,,893584067,,,,
Casa Mineira,253901,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Deputado Bernardino de Sena Figueiredo,396,31170210,2,201,4,2,3,170,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,870000,,,Mensalmente,,,,,,893584078,,,,
Casa Mineira,375957,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Castelo de Windsor,44,31330180,3,301,4,2,4,70,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,580000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,417435,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua São Roque,455,31035460,5,501,2,1,2,55,,Não,2,Sol da manhã e vista definitiva maravilhosa.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,355000,,,Mensalmente,,,,,,893584097,,,,
Casa Mineira,401036,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Professor Lincoln Continentino,343,31170230,4,401,4,1,2,123,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,890000,,,Mensalmente,,,,,,893584110,,,,
Casa Mineira,257565,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Rua Topazio,177,34012160,,,9,8,11,480,,Não,6,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2600000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,330371,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Praça Antônio Mascarenhas Ferreira,90,30570642,3,301,3,1,2,82,,Não,2,Possui jardim de inverno.,INQUILINO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,450000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,336271,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Senhora do Porto,2909,30575590,,,3,1,2,280,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,510000,,120,Mensalmente,,,,,,893584143,,,,
Casa Mineira,316035,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Francisco Magalhães Gomes,115,30840630,2,204,2,0,1,60,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,200000,130,30,Mensalmente,,,,,,893584156,,,,
Casa Mineira,267758,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Do Ouro,671,30220000,2,201,3,1,2,112,,Não,1,A casa não possui Habite-se.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,460000,,,Mensalmente,,,,,,893584167,,,,
Casa Mineira,333038,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Conceição do pará,1064,31060090,3,301,3,1,3,172,,Não,2,"Casa no bairro Europa em Contagem em lote de 360m2 com excelente espaço. Oportunidade!  Casa 3 quartos sendo 1 suíte com sacada. 2 Banhos completos 1 Cozinha e sala em conceito aberto no andar que se encontra no nível da rua. Escada de acesso para o primeiro andar de acabamento em granito. 1 Cozinha bem ampla no primeiro andar, abaixo do nível da rua, bem ampla conjugada com uma copa igualmente espaçosa. 1 bela área gourmet coberta por telhado estilo colonial e servida de churrasqueira e fogão à lenha. 1 despensa. Garagem para 6 carros. Aquecimento solar nos chuveiros.  Aceita permuta por apartamento até 50% do valor.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1100000,350,134,Mensalmente,,,,,,E,,,,
Casa Mineira,263018,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Álvares de Azevedo,153,31110290,,,4,1,3,245,,Não,3,Gás individual,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1050000,,232,Mensalmente,,,,,,893584192,,,,
Casa Mineira,277147,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Izabel Bueno,373,31270055,3,304,3,1,2,86,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,370000,210,1023,Mensalmente,,,,,,893584201,,,,
Casa Mineira,425248,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Flat,Avenida Afonso Pena,3761,30130009,16,1608,1,1,1,28,,Não,1,,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,295000,1100,,Mensalmente,,,,,,E,,,,
Casa Mineira,395763,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua João Afonso Moreira,510,31310130,2,202,3,1,1,85,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,420000,200,145,Mensalmente,,,,,,893584219,,,,
Casa Mineira,317128,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Amapá,180,30240060,3,303,2,1,3,120,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,550000,600,152,Mensalmente,,,,,,E,,,,
Casa Mineira,263084,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Pilar,168,30431118,3,301,4,1,3,150,,Não,2,"Casa de 3 quartos, 2 salas, 1 banheiro, cozinha, área de serviço, quarto de empregada, box de despejo, quintal com amplo espaço de garagem. Cabem 10 carros ou mais livres. TEM HABITE SE",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,650000,400,150,Mensalmente,,,,,,E,,,,
Casa Mineira,337639,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Itajubá,1955,31035540,4,401,4,1,2,213,,Não,4,4 VAGAS DE GARAGEM SENDO 2 DUPLAS,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,900000,380,,Mensalmente,,,,,,E,,,,
Casa Mineira,400661,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Santos,689,30421386,3,303,2,0,1,65,,Não,1,ENTRADA DO PRÉDIO ( NÍVEL DA RUA ) SOMENTE 8 DEGRAUS ATÉ O APARTAMENTO,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,247000,300,,Mensalmente,,,,,,E,,,,
Casa Mineira,432538,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Damasco,406,30880160,,,3,1,2,260,,Não,5,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,790000,,,Mensalmente,,,,,,893584252,,,,
Casa Mineira,244068,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Avenida Niágara,1024,34007652,,,3,1,3,360,,Não,5,"Apartamento reformado, inclusive elétrica e hidráulica.  GARAGEM: 1 Vaga descoberta e presa / Estacionamento (Situação do momento: veículos não ficam presos)",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,720000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,407801,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Ribeiro de Paiva,691,30530170,3,302,2,0,1,58,,Não,1,"Casa com excelente localização em um terreno de 1090 mts e vista para a mata! No primeiro piso temos um  hall de entrada/estar e 4 quartos, sendo 2 suítes com closet e hidro e 2 semi-suítes. No piso  inferior temos uma  ampla sala para 3 ambientes que interligam com o deck no qual temos piscina aquecida com  borda infinita, sauna, churrasqueira e forno de pizza. Ainda nesse nível temos sala de TV, escritório, lavabo,  cozinha estilo americana, área de serviço e DCE. CASA ESTÁ EM FASE FINAL DE ACABAMENTO  com alguns detalhes para finalizar  como: armários,  espaço gourmet e paisagismo. Aquecimento solar em toda a casa, inclusive na piscina, com backup à gás.    _",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,210000,0,45,Mensalmente,,,,,,893584281,,,,
Casa Mineira,431871,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Felipe dos Santos,760,30180165,21,2102 Torre 1,4,2,4,145,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2100000,,,Mensalmente,,,,,,893584293,,,,
Casa Mineira,330328,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Geraldo Bicalho,50,30421108,1,30,3,1,2,93,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,315000,700,76,Mensalmente,,,,,,893584303,,,,
Casa Mineira,348195,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Batista Carneiro,119,30550090,5,502,3,1,3,95,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,485000,,,Mensalmente,,,,,,893584313,,,,
Casa Mineira,368078,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Francisco da Veiga,122,30720490,3,302,3,0,1,68,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,230000,,,Mensalmente,,,,,,893584321,,,,
Casa Mineira,389262,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Albatroz,626,31744206,1,102,3,1,2,189,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,650000,,207,Mensalmente,,,,,,E,,,,
Casa Mineira,337345,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Bueno do Prado,375,30530430,4,402 - Bl 05,2,0,1,55,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,220000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,351620,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua dos Zapotecas,135,31530190,3,303 Bloco 4,3,0,1,56,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,250000,330,74,Mensalmente,,,,,,893584333,,,,
Casa Mineira,319059,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Roberto Barbosa Marques,68,31920340,,,4,1,2,260,,Não,5,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,610000,,215,Mensalmente,,,,,,E,,,,
Casa Mineira,338203,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Araxá,455,31110272,,,5,1,3,476,,Não,2,"Apartamento no Água Branca em Contagem, melhor localização dentro do bairro, próximo a via expressa e a comércios da região.  Apartamento de 73 m2 de área útil.  3 Quartos sendo 1 suíte com armário planejado e sacada.  1 sala para dois ambientes com piso em porcelanato 1 cozinha com tamanho acima da média, com armários planejados 1 Área privativa externa coberta de telhado colonial, onde se encontra a área de lavanderia. 1 Banho social com box em blindex. 1 Vaga de garagem livre e coberta ** Prédio revestido em pastilha na fachada",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1200000,,236,Mensalmente,,,,,,893584354,,,,
Casa Mineira,344946,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Paracatu,727,30180091,1703,1703,2,1,3,138,,Não,2,"280 m2 de área coberta; sendo: 03 quartos, sendo 1 suíte com closet e lareira elétrica; 03 salas, sendo 1 sala para 2 ambientes, sala fitness, e 1 sauna com hidro; 01 banho social; cozinha ampla; área de serviços; espaço gourmert com cozinha auxiliar, churrasqueira e varandão; garagem coberta para 4 carros. Casa construída com laje negativa com lona para não ter mofo / umidade e forro de madeira. Especialmente construída com madeira de 4,5 centímetros (pode ser ampliada para dois andares). Rede eletrica trifásica para reduzir o consumo de energia.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1000000,980,,Mensalmente,,,,,,E,,,,
Casa Mineira,276342,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Senhora do Porto,2389,30575590,,,5,2,5,222,,Não,2,CASA TOMBADA. Será vendida como Lote.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,560000,,125,Mensalmente,,,,,,E,,,,
Casa Mineira,224925,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Genoveva de Souza,1771,31030220,3,APT 303,3,1,3,150,,Não,2,* Frente * Claro / Arejado * Área de Servico * Vista Panorâmica * Teto Rebaixado * Iluminação Planejada * Reformado. Apto: Abriu um quarto e ampliou a sala. Garagem: 1 vaga coberta e livre.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,500000,367,,Mensalmente,,,,,,E,,,,
