Casa Mineira,274627,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Luiz de Mello Mattos,200,31730710,0,Vários,2,1,2,65,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,250000,170,80,Mensalmente,,,,,,893583854,,,ok-img (2022-03-11 16:42:00),
Casa Mineira,274630,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Luiz de Mello Mattos,200,31730710,3,302,2,1,3,137,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,340000,170,80,Mensalmente,,,,,,E,,,,
Casa Mineira,258424,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Zurick,540,30421060,12,1202,2,0,1,95,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,350000,500,,Mensalmente,,,,,,893583869,,,ok-img (2022-03-10 18:33:49),
Casa Mineira,317107,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Doutor Cristiano Guimarães,50,31720300,13,1307,3,0,1,63,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,270000,,,Mensalmente,,,,,,893583881,,,ok-img (2022-03-10 18:35:34),
Casa Mineira,227083,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Henrique Sales,140,30380280,3,303,3,1,2,100,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,460000,,,Mensalmente,,,,,,893583894,,,ok-img (2022-03-10 18:36:51),
Casa Mineira,320849,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Tuiuti,1121,30720440,2,Apto 202,4,1,2,160,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,905000,1200,364,Mensalmente,,,,,,893583904,,,ok-img (2022-03-10 18:40:46),
Casa Mineira,234759,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Rua Mares de Montanha,3185,34008056,,Nascentes,5,4,9,700,,Não,4,"Iluminação e persianas automatizadas, previsão para elevador, piscina com raia dupla semi olímpica coberta, sala Home-Cine, quarto de apoio da garagem.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,6850000,,488,Mensalmente,,,,,,E,,,,
Casa Mineira,280633,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Rua Caminho da Serra da Canastra,673,35450000,,,3,1,3,150,,Não,0,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,880000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,233530,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Américo Campolina Rezende,50,31910350,,,2,0,1,250,,Não,1,"A proprietária tem interesse de vender esta área de 250m/prédio, bem como o restante incluindo a casa. Área total do lote 5oom + casa.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,700000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,278811,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Peperi,409,30431340,,,5,3,4,300,,Não,4,"casa super conservada, três suítes",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1350000,,245,Mensalmente,,,,,,893583943,,,ok-img (2022-03-10 18:42:26),
Casa Mineira,227923,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Flat,Avenida João Pinheiro,602,30130180,4,405,1,1,1,18,,Não,0,,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,290000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,334261,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Armindo Chaves,498,30431041,2,202,3,1,2,110,,Não,2,"Apartamento de frente com duas salas, três quartos e cozinha amplos e  arejados. Taxa de condomínio e IPTU baratos. Banheiro social reformado. Próximo ao comércio e a pracinhas.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,380000,350,170,Mensalmente,,,,,,893583981,,,ok-img (2022-03-10 18:43:26),
Casa Mineira,15172,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,RUA ITAUNA,503,31110070,,302,3,1,3,150,,Não,2,"* Frente * Claro / Arejado * Área de Servico * Banho Empregada * Churrasqueira * Espaço Gourmet * Ducha * Pia. Cobertura duplex: 1 nível: Área útil 75M , sala, 3 quartos, 2 banhos sendo 1 social e 1 suíte, cozinha, área de serviço. 2 nível: Área útil: 75M , área construída 25M , terraço 50M , escada em caracol, sala, lavabo. Garagem: 2 vagas cobertas em linha.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,525000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,276870,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida do Contorno,5005,30110032,7,503,2,1,2,60,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,426000,650,164,Mensalmente,,,,,,E,,,,
Casa Mineira,15896,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,RUA ICARAI,469,30770160,,301,4,1,2,122,,Não,1,"Frente * Claro / Arejado * Área de Serviço * Despensa. Cob.duplex: 1 nível: Área útil: 62M, sala, 2 quartos, 1 banho social e área de serviço. 2 nível: Área útil: 60M , área construída: 40M , terraço coberto: 20M , escada em madeira torneada, sala, 2 quartos, suíte. Garagem: 1 vaga coberta e livre.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,650000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,411865,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Camapuan,543,30431035,4,401,4,1,4,307,,Não,3,"Apartamento reformado e decorado, pronto para morar.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1390000,1500,404,Mensalmente,,,,,,E,,,,
Casa Mineira,267224,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Sepetiba,134,30750450,,Casa,4,2,4,288,,Não,6,Casa sem habite-se,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,830000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,332971,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Castelo Elvas,297,31330300,3,302,3,1,2,100,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,530000,600,147,Mensalmente,,,,,,893584020,,,ok-img (2022-03-10 18:45:10),
Casa Mineira,401024,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua José Rodrigues Pereira,1310,30455640,6,603,2,1,1,75,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,580000,,,Mensalmente,,,,,,893584030,,,ok-img (2022-03-10 18:45:49),
Casa Mineira,234009,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Célio de Castro,851,31110052,,CASA,4,2,4,500,,Não,1,Possui 02 edículas nos fundos do lote.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,945000,,160,Mensalmente,,,,,,E,,,,
Casa Mineira,261195,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Geraldo Teixeira da Costa,128,30150120,,Casa,7,1,4,354,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,898000,,660,Mensalmente,,,,,,893584049,,,ok-img (2022-03-10 18:47:44),
Casa Mineira,415098,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Mário Soares,95,30850650,,,4,2,5,450,,Não,5,"Linda casa colonial com 4 quartos sendo 2 suítes e com uma área de lazer espetacular: espaço gourmet com churrasqueira, fogão á lenha e pia, sauna e hidro SPA de 7 lugares com vista panorâmica! ***** A segunda garagem (2 veículos) fica num espaço conjugado á casa, pode ser usado como comércio ou atelier e possui um mezanino e um banheiro ***** Sistemas de aquecimento solar e á gás.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1350000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,273686,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Riachuelo,843,30720060,,Casa,2,0,1,178,,Não,1,"No lote temos: Uma casa com 2Q/2Salas/Cozinha / área de serviço e terraço. Um sobrado , em dois pavimentos,com entrada independente e que pode ser usado para salão ou outra atividade comercial. Quintal com jardim e árvores frutíferas.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,850000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,333608,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Flor da Quaresma,32,30810220,,Lote,0,0,1,628,,Não,0,Lote,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,500000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,386630,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Tereza Mota Valadares,486,30575160,2,201,4,2,4,145,,Não,3,"Prédio:  Imponente sob pilotis , salão de festas, área livre, jardins, box de despejo, elevador codificado. Apartamento de área privativa: São 190 metros sendo,  140 metros de área interna e 50 metros de área externa.  Sala ampla para 3 ambientes com varanda , 4 quartos sendo 2 suítes , suíte master com closet . Banho social e lavabo. Varanda. Cozinha ampla e DCE. 3 vagas.",INQUILINO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1280000,770,508,Mensalmente,,,,,,E,,,,
Casa Mineira,103881,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua João Caetano,175,30421270,3,301,3,1,1,86,,Não,1,"* Frente * Claro / Arejado * Banho Empregada * Quarto Empregada. Prédio: Bem localizado, recuado, conservado. Apto: 3  Andar / Original conservado, claro e arejado. Garagem: 1 vaga coberta livre",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,370000,,91,Mensalmente,,,,,,893584096,,,ok-img (2022-03-10 18:48:53),
Casa Mineira,279490,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua São Miguel,642,31710350,,Casa 26,3,0,1,62,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,224000,,40,Mensalmente,,,,,,893584109,,,ok-img (2022-03-10 18:50:24),
Casa Mineira,267519,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Rua Electra,300,34003076,,,5,1,4,321,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1850000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,339783,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Olegário Maciel,2025,30180118,1,101,4,1,2,232,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1300000,435,350,Mensalmente,,,,,,E,,,,
Casa Mineira,279515,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Manoel Diniz,172,31160670,3,303,2,1,2,60,,Não,1,"Porcelanato na cozinha e nos banheiros, laminado na sala, corredor e quartos.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,280000,,99,Mensalmente,,,,,,893584136,,,ok-img (2022-03-10 18:51:55),
Casa Mineira,370107,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Mário Mendes Campos,40,30840360,3,302 - Bl 1,3,1,2,63,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,260000,,,Mensalmente,,,,,,893584149,,,ok-img (2022-03-10 18:53:21),
Casa Mineira,331417,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Paulo Timóteo Nascimento,525,31150570,2,202,3,1,2,160,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,580000,230,,Mensalmente,,,,,,E,,,,
Casa Mineira,347421,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Castelo de Alenquer,155,31330050,,Casa 2,3,1,2,144,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,950000,,228,Mensalmente,,,,,,893584171,,,ok-img (2022-03-10 18:56:36),
Casa Mineira,395824,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Cristiano Machado,1400,31035512,1,108,3,0,1,90,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,310000,,,Mensalmente,,,,,,893584182,,,ok-img (2022-03-10 18:57:44),
Casa Mineira,422753,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Capitão Bragança,290,31010470,,CASA 1,2,0,1,53,,Não,0,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,250000,,,Mensalmente,,,,,,893584196,,,erro-sem_imgs,
Casa Mineira,278278,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua dos Pessegueiros,163,31744072,,,3,1,2,237,,Não,4,"Excelente casa 3 quartos linear com edícula de 2 quartos, sala, banho e cozinha. Possui habite-se.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,680000,,254,Mensalmente,,,,,,E,,,,
Casa Mineira,255415,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Alameda das Petúnias,305,34004850,,,5,1,3,450,,Não,5,Não tem Habite-se,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,950000,800,,Mensalmente,,,,,,E,,,,
Casa Mineira,338781,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Stela de Souza,622,31030490,,,3,0,1,280,,Não,2,"Casa antiga com excelente estrutura, precisando de reforma.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,800000,,,Mensalmente,,,,,,893584216,,,ok-img (2022-03-10 18:59:48),
Casa Mineira,240565,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Silveira,425,31140000,1,102,3,1,2,104,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,400000,240,77,Mensalmente,,,,,,893584225,,,ok-img (2022-03-10 19:00:48),
Casa Mineira,212791,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Flat,Avenida Afonso Pena,3761,30130008,9,910,1,1,1,27,,Não,0,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,260000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,103473,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Flat,RUA BERNARDO GUIMARAES,2032,30140082,,605,1,1,1,32,,Não,1,"* Fundos. Prédio: Excelente localização, aberto ao público, 4 salas de conservão, administrado por bandeira internacional, rede atlântica. Apto: Todo montado, cama de casal, sofa, geladeira, tv e ar condicionado. Garagem: 1 vaga coberta e livre.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,310000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,389656,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Paracatu,727,30180094,16,1601,2,1,2,68,,Não,2,incorporou as varandas da sala e do quarto da suíte,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,750000,650,146,Mensalmente,,,,,,E,,,,
Casa Mineira,399462,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Nestor Soares de Melo,313,31160540,,702,4,2,3,220,,Não,2,"Lindíssima Cobertura, reformada com materiais de luxo e bom gosto.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1100000,550,346,Mensalmente,,,,,,E,,,,
Casa Mineira,400559,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Silva Lobo,2019,30421198,10,1002,3,1,2,110,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,700000,,,Mensalmente,,,,,,893584256,,,ok-img (2022-03-10 19:01:38),
Casa Mineira,11867,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Professor Antônio Márcio,585,31155480,,401,5,2,4,200,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,930000,350,270,Mensalmente,,,,,,E,,,,
Casa Mineira,270905,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Professor Antônio Márcio,585,31155480,3,302,3,1,2,90,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,450000,350,270,Mensalmente,,,,,,893584269,,,ok-img (2022-03-10 19:02:33),
Casa Mineira,277041,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua dos Maçaricos,80,31744134,3,301,3,0,3,132,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,570000,260,83,Mensalmente,,,,,,E,,,,
Casa Mineira,371543,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Martim Francisco,255,30441127,4,401,4,1,2,150,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,925000,750,229,Mensalmente,,,,,,E,,,,
Casa Mineira,271108,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Itapetinga,735,31130152,,Casa,4,2,3,364,,Não,3,"EXCELENTE CASA 4 QUARTOS, 2 SUÍTES, PISCINA, ÁREA GOURMET COM PISCINA E CHURRASQUEIRA, 3 VAGAS DE GARAGEM!",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,620000,,270,Mensalmente,,,,,,E,,,,
Casa Mineira,401750,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Maria da Fé,250,30550250,,,7,0,4,256,,Não,4,"Lote contendo 4 quitinetes, e 1 barracão no fundo. -1 quitinete tem sala, 2 quartos,1 banheiro, e 1 cozinha; -2 quitinetes contem, 1 quarto, 1 cozinha, 1 banheiro -1 quitinete com 2 quartos, 1 area de serviço, 1cozinha. -1 barracão ao fundo com,1 quarto, 1 banheiro, 1 area de serviço.  a casa possuem duas entradas sendo que as duas são vagas de garagem e em cada uma cabem 2 carros em linha.    A família construiu como uma vila.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,700000,0,1892,Mensalmente,,,,,,E,,,,
Casa Mineira,250715,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Industrial José Costa,635,30431405,3,302,4,2,3,160,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,595000,,180,Mensalmente,,,,,,E,,,,
Casa Mineira,236257,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Campos Elíseos,450,30431038,2,21,3,0,1,100,,Não,1,Apartamento original.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,330000,200,80,Mensalmente,,,,,,E,,,,
Casa Mineira,373407,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Brumadinho,245,30411189,3,32,3,1,2,100,,Não,1,O banheiro de empregada foi desmontado e anexado á área da cozinha,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,650000,84,,Mensalmente,,,,,,893584331,,,ok-img (2022-03-10 19:03:36),
Casa Mineira,374604,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Atenas,237,30411230,1,301,2,2,2,167,,Não,2,,INQUILINO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,750000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,261346,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Avenida da Cachoeira,2479,35460970,,,4,1,3,400,,Não,3,"Casa moderna, com espaço gourmet, piscina aquecida, sistema de iluminação externo automatizado, Cinema.
 Piso em porcelanato italiano, 0,90 x 1,80m e vinílico.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,3700000,,,Mensalmente,,,,,,E,,,,
